TIME,TOTAL CELL DENSITY,VIABLE CELL DENSITY,DEAD CELL DENSITY,GLUCOSE CONC,GLUTAMINE CONC,LACTACE CONC,AMMONIA CONC,INHIBITOR SAT,FEED RATE,DEG OF DEGRAD GLUTAMINE,GLUC MAINT COEFF,AMMONIA YIELD FROM GLUTAMINE,LACTACE YIELD FROM GLUCOSE,CELL YIELD FROM GLUCOSE,CELL YIELD FROM GLUTAMINE,LACTATE SAT CONST,AMMONIA SAT CONST,MAX DEATH RATE,MAX GROWTH RATE,GLUCOSE SAT CONST,GLUTAMINE SAT CONST,GLUTAMINE MAINT COEF,INTRINSIC DEATH RATE,CELL LYSIS RATE,INHIBITOR SAT CONC,SPECIFIC INHIBITOR PROD RATE,VOLUME,GLUCOSE CONC IN FEED,GLUTAMINE CONC IN FEED
0.0,201326580.76046577,201250887.62656614,75693.13389970783,28.990008054333945,4.498382910037518,0.02108361905790164,1.0014092481474202,0.0086572765732093,0.0,0.0010174672280467221,1.1339658932030047e-10,0.7566615739610039,2.11006141972405,213974709.34887698,1553278903.9432244,154.5883182733322,41.69273703759944,0.011153923905905121,0.04382702206878355,0.8949493490096874,0.20827947089087298,0.0,0.010122420368673276,0.01840384028677313,103.8538205777026,2.5890942513917217e-10,3.0,653.0,58.8
0.16682113067655235,202703018.77496463,202547957.0607937,155061.71417100762,28.980587416111348,4.496622003394165,0.03899680542600432,1.0030620591200337,0.01789635814598447,0.0,0.0010611334295831138,1.07867090966265e-10,0.8880415589710975,1.9014833119417471,237746927.00553542,1425975209.6169717,161.46270484611935,39.63628994867408,0.011533450332170415,0.0456553251423488,1.056332526188816,0.22369538352010357,0.0,0.01057488522475257,0.01760430860003839,99.15234335652646,2.745657629345497e-10,3.0,653.0,58.8
0.3336422613531047,203975360.66491124,203748144.73792765,227215.92698357464,28.970850823478745,4.49505762712405,0.057951047035356106,1.004530519233515,0.025932404869203254,0.0,0.0008935371575496088,1.190224816185779e-10,0.8928122922592141,1.9467017184101436,223072765.81127137,1422616400.201397,162.9123973563353,38.66892964526219,0.010208923043727978,0.04188757062386764,0.9817381701869268,0.22366266509370872,0.0,0.01003708264441544,0.02123010881511467,99.57960210515816,2.373461706001202e-10,3.0,653.0,58.8
0.5004633920296571,205365539.05491805,205068876.7421525,296662.31276560813,28.9612823573842,4.493433527833756,0.07765503812003316,1.0060007651898484,0.03385529071744247,0.0,0.0010181383416020555,8.478319983950858e-11,0.8214064423403825,2.0592633019747364,208243128.97155893,1614770663.8008802,146.2126445496379,42.48748419635531,0.010347810910113124,0.044998641846406784,0.8929118069127,0.19588136510016405,0.0,0.010179499574705512,0.020644116684551513,105.30267096220959,2.3256111448046797e-10,3.0,653.0,58.8
0.6672845227062094,206759993.15510476,206398211.18869707,361781.96640765347,28.95114686729931,4.491558455134844,0.09788397219781593,1.00779099118433,0.043491623531934795,0.0,0.0010854629121356167,1.1847480898853063e-10,0.9201317214446663,1.9958515975405533,229775118.38099608,1313575173.0611937,174.9869606343764,40.20055835181318,0.010036068284712193,0.04509538903117125,1.0154802644090122,0.19508906667859066,0.0,0.009679249610987236,0.018227690586425215,95.19029960402182,2.810343505446779e-10,3.0,653.0,58.8
0.8341056533827618,208135966.54794598,207707549.8838358,428416.6641101214,28.940445374688025,4.489873348257722,0.11722857123293691,1.0094885903382593,0.05207722676095016,0.0,0.0008831513812738207,1.2947612181320344e-10,1.0121981811385448,1.807654290645738,220938679.13434908,1344785452.7076886,150.84372963292932,44.57030483523856,0.008865422969769804,0.044467962120277496,1.0673235022990404,0.22245285411577015,0.0,0.011377544225270573,0.018749119580323305,92.23497699661779,2.4879531586860765e-10,3.0,653.0,58.8
1.0009267840593141,209505095.8985126,209014972.81997132,490123.078541194,28.93050013103192,4.488140974895096,0.13885664340133486,1.011105932239759,0.05945336684633203,0.0,0.0010205665518266734,1.1407780743937427e-10,0.8812662021392916,2.174715161968079,229064729.82781577,1414767461.2853167,160.42841738029426,37.259495943113684,0.010024131111638758,0.04382698524287829,1.0044472042965533,0.194922940718549,0.0,0.00876045349874224,0.019898569199389482,104.05742449059339,2.1240504319361636e-10,3.0,653.0,58.8
1.1677479147358665,210934497.05231705,210366871.5611948,567625.4911221301,28.92057557083394,4.486501360054002,0.15998530792461796,1.0126353363270153,0.06796837072797283,0.0,0.0010049067902234365,1.0184523558692171e-10,0.8758969197231659,2.1289270357369294,224804401.5314228,1611305411.953681,172.85002875893454,42.57752608239944,0.011654032888810669,0.045471418370056145,0.9875605690633703,0.21250963507590181,0.0,0.00985815591534464,0.017378613162441624,93.69794414036366,2.4364524706215614e-10,3.0,653.0,58.8
1.3345690454124188,212327902.69791216,211693670.99430692,634231.7036051028,28.910228097094578,4.484997109707684,0.17941505589723403,1.0140971717901022,0.0759858238179593,0.0,0.0008603096607274817,1.1063109554485625e-10,0.9507411612855037,1.8777286574504917,216149232.29474083,1620727887.9505928,150.89183542240127,38.65103888292192,0.009676631048655696,0.044352842661393714,0.97861236194649,0.2313809948142382,0.0,0.010043408746024787,0.021372895771072337,91.02544749752046,2.2795248002370956e-10,3.0,653.0,58.8
1.5013901760889712,213770628.74651334,213069699.20319223,700929.5433210187,28.899941896738532,4.483457401000134,0.20005614259730484,1.0154756419683588,0.08502352964805221,0.0,0.0009859299491474579,1.0869569416533127e-10,0.7991680471623182,2.0066774888302303,224444869.12425938,1800002281.3193698,164.5267636593941,40.92253390468959,0.010351522978286475,0.0452512237941153,1.0181924670472997,0.19146478947743253,0.0,0.009490326807400664,0.02167103234504661,98.89608578866407,2.5532531815698713e-10,3.0,653.0,58.8
1.6682113067655235,215154248.3915578,214380084.94729516,774163.4442625431,28.89022717615257,4.481860637273599,0.2213645751658332,1.0168949649372532,0.09456620973783358,0.0,0.0009682641597570981,1.0977439547536824e-10,0.7968306864018158,2.1934169264018695,238816125.1023291,1587199884.8763983,140.4249866485681,38.793231378410546,0.00946724804841001,0.043762355741969225,0.9985005275633438,0.25405727175158643,0.0,0.011286698770062904,0.021017882448116507,97.6367729134718,2.678969879486067e-10,3.0,653.0,58.8
1.835032437442076,216567997.26851717,215711632.4661528,856364.802364311,28.87951616413458,4.480229295539653,0.24331071789465347,1.0184579124127606,0.10374916584362051,0.0,0.0010386698843343806,1.194126797909077e-10,0.9200647334430448,2.0489326958034715,220206520.27193284,1655153030.909634,147.80879434475762,40.407105167928876,0.011086595448480884,0.04396830283233475,0.9766032467720067,0.2111955112721675,0.0,0.010694014817569984,0.017914553319840997,91.20254568488097,2.5621468843659343e-10,3.0,653.0,58.8
2.0018535681186282,217871330.46722758,216952529.85477698,918800.6124505065,28.869933028600354,4.47857105903363,0.25959998356764685,1.0200103419353643,0.11250410268435469,0.0,0.0009832838425890926,1.1197393297393045e-10,0.8855087961950001,1.699784544924932,235482292.53193575,1413146194.2341123,146.27796810385152,38.70748484672827,0.00902534625202537,0.04061343640208917,0.9962882950147348,0.23844240073527412,0.0,0.009051548376814463,0.017745744651769715,111.96927581897695,2.428200304955053e-10,3.0,653.0,58.8
2.1686746987951806,219279937.2391615,218293246.18591517,986691.0532461763,28.85891722521901,4.4769676652843495,0.28126368784143757,1.0214611392296244,0.12047888086503955,0.0,0.0009426217986494707,1.0021884642452412e-10,0.8304332789821944,1.9666023006984394,191298273.0835671,1568961775.5683773,147.6882147584682,41.29014316446715,0.009413355754615342,0.04325991028564111,1.040038792150152,0.19556706610356533,0.0,0.010261202014359183,0.02099055509935716,104.84659235110948,2.1987033673526536e-10,3.0,653.0,58.8
2.335495829471733,220730094.74084288,219681312.51732102,1048782.223521761,28.848822820628687,4.475054450477915,0.3021916978543991,1.0233393414168979,0.12885890773041173,0.0,0.001100887128198397,1.0088697836440131e-10,0.9679357191529128,2.0732287700279755,226641318.18390355,1330904335.3325279,180.96605599806182,43.73466074048227,0.008650159263460543,0.04420172066044206,1.044088552344087,0.1964701937795952,0.0,0.010366602840353328,0.01842146224484908,102.95304429408034,2.296038723268572e-10,3.0,653.0,58.8
2.5023169601482853,222104307.19548142,220986323.23883578,1117983.956645609,28.83781497626444,4.473455958118456,0.32485920552548414,1.024742713001141,0.1380509883220337,0.0,0.0009817968659793558,1.042938817347967e-10,0.7747802551998826,2.0592140405540107,191935225.9181004,1590221753.8102725,149.34883583369924,39.558555898474054,0.009870990694575268,0.04195645449110139,1.0121373270121465,0.22270432369591325,0.0,0.009410380878944653,0.019316545239063378,118.83310144489185,2.503140084164418e-10,3.0,653.0,58.8
2.6691380908248377,223506231.87562317,222317391.1535114,1188840.7221116873,28.827467452187342,4.471690702344553,0.34628171745672853,1.0263687151556562,0.14746719295780925,0.0,0.0009093815394108434,9.902594720641854e-11,0.8719361411624111,2.0703031731670114,210111129.0756074,1292561333.1519752,147.22501183716537,42.11373879329527,0.009895750281637854,0.04247061380320135,0.9581594490732885,0.22680479356813962,0.0,0.009727080911234035,0.01860266807576105,94.34519703431764,2.548924876879484e-10,3.0,653.0,58.8
2.83595922150139,225008002.2318678,223758514.17396846,1249488.057899291,28.816232252038745,4.469841747846614,0.3668794760340201,1.0281036660552285,0.15724473809480635,0.0,0.0011220268028938993,1.0885624814056681e-10,0.8874484438714119,1.8333236884851254,209476982.3040661,1486687557.3031702,153.37418535109313,47.572360249805605,0.009433103991126532,0.04512216145556804,0.907701930989462,0.23728292172334303,0.0,0.009173448536793156,0.020164059065633077,107.29163553846908,2.6302909852022366e-10,3.0,653.0,58.8
3.0027803521779424,226515004.518875,225189120.70058006,1325883.818294887,28.804878552496884,4.4682715884177755,0.39026116551068185,1.0296954655718868,0.16736950795014707,0.0,0.001067448599556211,9.927943590811952e-11,1.0279198852306126,2.059389487140797,197806042.26238635,1949645527.1477942,147.402246297892,40.40640299098723,0.010133554622907453,0.04513535157651243,0.9287501066058605,0.22866850794855595,0.0,0.010892049011588138,0.019220899587903496,94.87914351189346,2.706276407946838e-10,3.0,653.0,58.8
3.1696014828544947,227990999.41165212,226591833.74720374,1399165.6644483695,28.794454750092477,4.466382023521075,0.4092423495110625,1.0314839071466109,0.17774602598830558,0.0,0.0010248618744091945,9.516951912766859e-11,0.9102322372038242,1.8209462597192518,216443479.0892506,1314384793.2006335,165.16717263042534,40.35813839981704,0.009890041145029808,0.044220783137271534,1.0835720695416349,0.23320816472638742,0.0,0.010411890550758253,0.020515142431964367,96.44666036038083,2.7561721475847006e-10,3.0,653.0,58.8
3.336422613531047,229516988.02270955,228049817.78516278,1467170.2375466947,28.782483646286632,4.464653939269526,0.431709633812229,1.0330806634605818,0.18701226830777798,0.0,0.0010160528473323782,1.213662753053295e-10,0.8648727958330622,1.876793039769363,207650127.24403486,1575282700.750912,146.76292562595486,39.02537111063078,0.010494102245648382,0.04529358370841061,1.0695700053250885,0.21371929360722575,0.0,0.009089381741496195,0.020945900987160263,96.27457699983452,2.445778566040096e-10,3.0,653.0,58.8
3.5032437442075994,230956875.8076221,229408862.9983582,1548012.8092638114,28.771452973680645,4.463057737562278,0.45447133966836706,1.0345757346811861,0.19539111630904563,0.0,0.0009697040296718329,1.3281725296662644e-10,0.8843912686872241,2.0634921068889094,242085687.05880728,1651464012.4330142,164.26500457899334,40.28768207155046,0.010024143220089446,0.04236129773069371,0.872561016852893,0.2366648208988631,0.0,0.010938949016233424,0.018925886349923066,104.45544397847502,2.1979354593698925e-10,3.0,653.0,58.8
3.670064874884152,232378673.87185344,230761869.67091355,1616804.200939842,28.760370317467164,4.461339862735752,0.47653343064177767,1.0362971992852477,0.20602144415992502,0.0,0.0009416522201098758,1.1115244955893325e-10,1.0035278005314998,1.9906862171343427,209255332.47508305,1402532246.471282,154.4577997893444,33.275882669356236,0.009324836796566554,0.04189719321526372,0.9638882484626327,0.22851458784540193,0.0,0.009738990913107608,0.020377194259104513,105.55943589005616,2.772107874001424e-10,3.0,653.0,58.8
3.836886005560704,233926154.18511516,232216503.84959456,1709650.3355205308,28.74923522669696,4.4596649826021615,0.49451327389492833,1.0379776788674244,0.21556718986130755,0.0,0.0008790045686956161,1.170431390312694e-10,1.005482060970366,1.614701094425195,234653304.51461264,1520701648.807919,130.2625208383988,35.83031948594332,0.012338318507509528,0.04520301871485806,0.9386127773055652,0.22546873682854707,0.0,0.010521475270117505,0.020866485349223363,98.93954986014887,2.474182884063991e-10,3.0,653.0,58.8
4.0037071362372565,235473620.236388,233694178.13439092,1779442.1019969992,28.73815931228741,4.4579190670427264,0.5152168672262818,1.0395759092363952,0.2273723500927382,0.0,0.0009570620872930472,1.1454319596527586e-10,0.8572665188970904,1.8692446118496422,234314999.9458428,1501123903.099465,161.3854519294638,44.108410130056086,0.00974162536348934,0.04468892038177864,0.904389497671666,0.23194666282605053,0.0,0.009981503462026755,0.019724028027754473,83.86559364293757,3.0405481408762924e-10,3.0,653.0,58.8
4.170528266913809,237040429.5390303,235183256.0764298,1857173.4626004007,28.726079135312947,4.45609777863362,0.5364931150138172,1.041167880779565,0.23594880256691098,0.0,0.0010301978999608578,1.329276552842421e-10,0.782848301633781,1.7612529876434433,228410025.87626764,1489457373.3253033,157.40282521459508,42.77031110269513,0.009845454928618526,0.04508506060460671,1.0016295060470886,0.2245710278985236,0.0,0.011214972838224521,0.020095003130090286,92.29768657769468,2.1949823485395887e-10,3.0,653.0,58.8
4.337349397590361,238488646.98200807,236550575.73096132,1938071.2510467055,28.714767551394786,4.454261970846809,0.5586208874335441,1.0429552883942321,0.24537875012942795,0.0,0.0009965699397391154,1.1030508614974832e-10,0.9558321918658123,1.956204593434316,208388417.8128588,1326478210.223311,155.13596565095423,47.927391882281604,0.009947669046091586,0.04114419001553464,0.8735913269191589,0.22597064199290823,0.0,0.010466014385654638,0.01697954188308399,103.6141230836184,2.398803556009231e-10,3.0,653.0,58.8
4.504170528266913,239992216.8141444,237974635.04680926,2017581.767335082,28.70475117140892,4.452573222071253,0.5805199530831183,1.0444130546035815,0.25339999124913326,0.0,0.0009469758878502793,9.976309159990995e-11,0.7657065964042663,2.1863253670945646,248608749.27169275,1531034248.672732,170.20272562896184,41.19894280654067,0.01023965026140488,0.04261018649262244,1.0409633922217563,0.19781831628932783,0.0,0.01019312453651782,0.017683664381854335,96.18662701142095,2.0284523324577145e-10,3.0,653.0,58.8
4.670991658943466,241539387.01710495,239442748.49783832,2096638.5192665919,28.694697192283666,4.450694536620631,0.6023371623533667,1.0461399814681331,0.2622678411533185,0.0,0.000994050815548383,9.301890901947052e-11,0.8670137871772167,2.170007416810427,244638533.43634346,1361991493.4095645,165.14020587796895,37.34873370355199,0.010398353242730312,0.04389629558355407,0.9856650974100023,0.22119758299387257,0.0,0.010273254760965706,0.020651777213277975,82.67165579447848,2.228962114411911e-10,3.0,653.0,58.8
