TIME,TOTAL CELL DENSITY,VIABLE CELL DENSITY,DEAD CELL DENSITY,GLUCOSE CONC,GLUTAMINE CONC,LACTACE CONC,AMMONIA CONC,INHIBITOR SAT,FEED RATE,DEG OF DEGRAD GLUTAMINE,GLUC MAINT COEFF,AMMONIA YIELD FROM GLUTAMINE,LACTACE YIELD FROM GLUCOSE,CELL YIELD FROM GLUCOSE,CELL YIELD FROM GLUTAMINE,LACTATE SAT CONST,AMMONIA SAT CONST,MAX DEATH RATE,MAX GROWTH RATE,GLUCOSE SAT CONST,GLUTAMINE SAT CONST,GLUTAMINE MAINT COEF,INTRINSIC DEATH RATE,CELL LYSIS RATE,INHIBITOR SAT CONC,SPECIFIC INHIBITOR PROD RATE,VOLUME,GLUCOSE CONC IN FEED,GLUTAMINE CONC IN FEED
0.0,201333057.7939253,201263727.9766122,69329.81731299138,28.990700747646926,4.498529628151203,0.017633751928093674,1.0014093826585642,0.00943899621015555,0.0,0.000912247557724811,1.0512036012769161e-10,0.9224350069591482,1.8962548018461118,230489434.22698182,1695531216.8063233,160.03386721238599,39.228511160634206,0.010067297661502292,0.04468742314162869,1.0323915837791158,0.24862191134210396,0.0,0.010366207854156187,0.023345927805217038,89.38430197126905,2.8227896175230954e-10,3.0,653.0,58.8
0.16682113067655235,202659827.47234136,202524314.21307027,135513.25927104807,28.981412452120264,4.496994880385346,0.03739723953639204,1.0028438160189832,0.01673179297235841,0.0,0.000888581384959587,1.1152975499665912e-10,0.8845159646000788,2.127784107596689,239751554.47803044,1527820650.0489423,156.26197152922913,41.168557062560744,0.0099555097986855,0.043860472479216636,1.010232266806839,0.21925006030571872,0.0,0.009776788539329319,0.021158293039215396,94.59329365715145,2.167320965710487e-10,3.0,653.0,58.8
0.3336422613531047,204012192.6975713,203815129.70051628,197062.99705504137,28.971350048239316,4.49536536443935,0.05786083940236422,1.0043392545054763,0.024741994970254547,0.0,0.0010945969612128055,1.1182496846665332e-10,0.8343219367425105,2.033669102142469,215569417.76965424,1671738462.6395977,155.0476881849606,39.875555333325146,0.009687918545291557,0.04448945913356959,1.0381982468724444,0.21625737517116703,0.0,0.009322605137451648,0.018556010574425713,104.86046281433647,2.3655771006349045e-10,3.0,653.0,58.8
0.5004633920296571,205364751.6423779,205107641.88857082,257109.75380713356,28.960841697930068,4.493454216688234,0.07946667492825034,1.006163114169856,0.032251636017412405,0.0,0.001109064715726967,1.2521465952243922e-10,0.9192063059723399,2.0560635009332398,216834095.28084219,1252664065.415071,144.37139704204944,42.52123179963545,0.008692401251015947,0.04433955046604692,0.9320482200435738,0.2510833722759669,0.0,0.01026666685437585,0.02106719189875199,102.59270782710121,2.2037406602923816e-10,3.0,653.0,58.8
0.6672845227062094,206788452.11691567,206459810.2665392,328641.85037649353,28.951247227650185,4.491809318678895,0.09698749503563095,1.0077002149761587,0.040337691207584604,0.0,0.0009185515292855484,1.0902903525244473e-10,0.8873724599427043,1.8261373057906694,243309160.3568455,1488430652.1857016,156.90272714435406,36.20038226994479,0.01022199461217585,0.046074794488673146,0.9474245801615663,0.19761466504452146,0.0,0.01081534960259844,0.01833271350928502,81.38230489111038,2.3576449213460374e-10,3.0,653.0,58.8
0.8341056533827618,208064602.1771556,207656755.62265474,407846.5545008269,28.9415333226592,4.490198740247325,0.11619117877644623,1.0091902024042692,0.048883086786103834,0.0,0.0009577302232744845,1.0289199470492674e-10,0.8650679663662081,1.9769272767906347,207246570.48612323,1429188892.20444,153.31652547145632,39.80971767929523,0.011056360523943968,0.041351977007737725,1.087564689757971,0.2196867732729928,0.0,0.009872829080072676,0.01857291653330003,87.4743185393135,2.476235722631133e-10,3.0,653.0,58.8
1.0009267840593141,209468490.8664069,208984382.14327753,484108.72312927933,28.931125008387276,4.4884846984291435,0.14024332182221777,1.0108324120119005,0.05700739821677415,0.0,0.0009938780093628865,1.0523790623642082e-10,0.9259766022602919,2.310858647941113,208045145.11238414,1448097345.8538008,149.09899112583741,37.52500408816014,0.010673329328876414,0.045141238582407005,1.1929082564680722,0.18667792702053707,0.0,0.010720942797431146,0.01807083359000047,88.97333346788902,2.339952729638695e-10,3.0,653.0,58.8
1.1677479147358665,210816376.26459765,210270115.87517735,546260.3894202162,28.920736180139475,4.48684853412342,0.16029982695325515,1.0124229297754108,0.06523620558610387,0.0,0.0009115652432978409,1.1356255784514694e-10,0.9521707243222444,1.9305839554410464,210131007.8087891,1413815258.2888324,159.496068848811,38.66180531010159,0.009340718252275943,0.04285143421491974,0.9696819437207959,0.1999516591761682,0.0,0.009341211446392557,0.016411301295093918,96.42955280787487,2.355275654877391e-10,3.0,653.0,58.8
1.3345690454124188,212148510.69845888,211525153.4911499,623357.2073087819,28.910965616397494,4.485242572310324,0.18035378703468205,1.0138970334791277,0.07473427729388346,0.0,0.000987193897139423,1.2270885615077486e-10,0.8480656270387171,2.052487513617826,244434729.2046788,1537087318.1039596,138.9327380110477,40.21956679225204,0.010832683999042522,0.04206215078186989,0.9377971513774034,0.20203015333589275,0.0,0.009926390491379875,0.0189366273643975,91.52679063682663,2.702192145877539e-10,3.0,653.0,58.8
1.5013901760889712,213529289.323953,212844732.90644893,684556.417503846,28.90141676318164,4.4835640644623,0.19931734557693243,1.0154212308560757,0.08286064720649426,0.0,0.0011016102731037987,1.0902333929610589e-10,0.8195544502052334,1.985951413596918,242884688.7213515,1617031813.9367888,146.19134580757122,44.211040147029216,0.00891920365121541,0.0433416198173842,0.901252293149238,0.2180941260284654,0.0,0.009807356222094341,0.01879230294249347,105.86104622147185,2.2979186518576895e-10,3.0,653.0,58.8
